atp_cost	c_content	length	n_content	prot_ID	s_content
22.71	4.841	2262	1.265	seq_15893_10732	0.006
22.943	4.88	2261	1.338	seq_15893_10733	0.018
20.277	4.611	2261	1.176	seq_15893_10734	0.022
21.003	4.604	2260	1.338	seq_15893_10736	0.028
22.454	4.923	2261	1.362	seq_15893_10735	0.015
22.981	5.007	2261	1.364	seq_15893_10737	0.021
23.76	5.055	2260	1.394	seq_15893_10738	0.027
22.058	4.712	2260	1.285	seq_15893_10739	0.017
19.769	4.35	2261	1.177	seq_15893_10740	0.01
23.092	4.951	2260	1.318	seq_15893_10741	0.013
22.13	4.88	2261	1.379	seq_15893_10742	0.025
25.194	5.252	2260	1.35	seq_15893_10743	0.023
22.26	4.819	2260	1.378	seq_15893_10745	0.024
21.175	4.614	2261	1.233	seq_15893_10744	0.017
21.939	4.81	2260	1.326	seq_15893_10747	0.004
19.737	4.378	2260	1.119	seq_15893_10748	0.008
23.731	4.986	2260	1.382	seq_15893_10746	0.038
23.232	4.998	2259	1.344	seq_15893_10749	0.02
23.405	5.036	2259	1.325	seq_15893_10750	0.032
22.873	4.926	2260	1.365	seq_15893_10751	0.035
22.589	4.87	2259	1.409	seq_15893_10752	0.024
22.406	4.906	2259	1.341	seq_15893_10753	0.014
22.793	4.837	2260	1.298	seq_15893_10754	0.02
22.129	4.775	2259	1.291	seq_15893_10755	0.015
23.095	4.854	2259	1.279	seq_15893_10757	0.035
22.205	4.8	2259	1.306	seq_15893_10756	0.015
23.784	5.003	2260	1.286	seq_15893_10758	0.013
22.501	4.803	2260	1.263	seq_15893_10759	0.008
20.622	4.435	2259	1.217	seq_15893_10760	0.007
23.704	5.035	2259	1.382	seq_15893_10762	0.027
19.501	4.291	2260	1.138	seq_15893_10763	0.011
22.053	4.734	2259	1.299	seq_15893_10764	0.013
23.313	5.005	2258	1.435	seq_15893_10766	0.019
23.347	4.929	2259	1.304	seq_15893_10761	0.027
22.687	4.948	2258	1.326	seq_15893_10767	0.023
18.836	4.265	2259	1.16	seq_15893_10765	0.051
20.319	4.346	2259	1.175	seq_15893_10768	0.021
22.567	4.806	2258	1.312	seq_15893_10769	0.022
22.251	4.684	2259	1.161	seq_15893_10770	0.008
22.729	4.862	2259	1.263	seq_15893_10771	0.007
22.666	4.925	2258	1.45	seq_15893_10772	0.026
23.018	4.868	2258	1.32	seq_15893_10774	0.016
22.97	4.938	2258	1.355	seq_15893_10775	0.021
22.071	4.787	2258	1.316	seq_15893_10773	0.015
23.081	4.968	2258	1.376	seq_15893_10776	0.027
22.077	4.721	2259	1.151	seq_15893_10777	0.046
22.943	4.963	2258	1.345	seq_15893_10778	0.024
23.557	4.996	2257	1.386	seq_15893_10779	0.026
24.101	5.083	2257	1.328	seq_15893_10780	0.022
23.464	5.069	2257	1.378	seq_15893_10781	0.012
22.824	4.862	2257	1.275	seq_15893_10784	0.028
23.124	4.793	2258	1.288	seq_15893_10782	0.089
22.003	4.778	2258	1.298	seq_15893_10783	0.011
23.408	4.959	2257	1.332	seq_15893_10785	0.022
22.28	4.805	2257	1.298	seq_15893_10786	0.012
23.981	5.113	2257	1.3	seq_15893_10787	0.02
23.082	4.927	2258	1.241	seq_15893_10788	0.023
22.164	4.806	2257	1.259	seq_15893_10789	0.022
22.349	4.771	2258	1.291	seq_15893_10790	0.012
19.195	4.319	2257	1.102	seq_15893_10791	0.007
19.245	4.381	2257	1.189	seq_15893_10792	0.004
24.228	5.142	2256	1.393	seq_15893_10793	0.035
22.037	4.738	2257	1.216	seq_15893_10794	0.017
21.266	4.652	2256	1.32	seq_15893_10795	0.021
22.68	4.84	2256	1.281	seq_15893_10796	0.013
21.723	4.709	2256	1.303	seq_15893_10797	0.014
24.945	5.282	2256	1.354	seq_15893_10798	0.025
23.889	5.1	2256	1.299	seq_15893_10799	0.02
22.583	4.902	2256	1.399	seq_15893_10801	0.027
23.406	5.005	2256	1.364	seq_15893_10802	0.02
22.195	4.7	2256	1.21	seq_15893_10803	0.029
21.434	4.655	2256	1.291	seq_15893_10800	0.008
23.606	5.0	2256	1.352	seq_15893_10804	0.038
21.741	4.711	2256	1.319	seq_15893_10805	0.013
22.395	4.807	2256	1.246	seq_15893_10806	0.002
21.18	4.545	2255	1.208	seq_15893_10807	0.008
22.196	4.78	2255	1.198	seq_15893_10808	0.006
22.075	4.729	2255	1.291	seq_15893_10809	0.012
22.667	4.766	2256	1.283	seq_15893_10810	0.016
22.157	4.757	2255	1.298	seq_15893_10812	0.02
22.852	4.862	2255	1.275	seq_15893_10813	0.03
22.972	4.851	2255	1.312	seq_15893_10811	0.025
22.479	4.745	2255	1.226	seq_15893_10814	0.029
25.498	5.218	2255	1.278	seq_15893_10816	0.001
22.109	4.788	2255	1.304	seq_15893_10817	0.013
20.368	4.456	2255	1.215	seq_15893_10818	0.006
24.158	4.982	2255	1.331	seq_15893_10819	0.069
22.805	4.896	2256	1.254	seq_15893_10815	0.025
22.664	4.818	2254	1.27	seq_15893_10820	0.008
22.956	4.899	2255	1.259	seq_15893_10821	0.025
23.066	4.842	2254	1.157	seq_15893_10822	0.03
20.745	4.528	2254	1.217	seq_15893_10823	0.016
21.862	4.701	2254	1.235	seq_15893_10824	0.023
21.809	4.704	2254	1.292	seq_15893_10825	0.015
21.165	4.626	2254	1.24	seq_15893_10826	0.023
23.472	4.856	2254	1.33	seq_15893_10828	0.027
22.507	4.894	2254	1.344	seq_15893_10827	0.024
23.407	4.974	2254	1.314	seq_15893_10830	0.013
22.355	4.835	2255	1.236	seq_15893_10829	0.012
22.775	4.928	2254	1.35	seq_15893_10831	0.022
23.617	5.046	2253	1.355	seq_15893_10832	0.021
20.354	4.631	2253	1.298	seq_15893_10833	0.003
22.577	4.74	2254	1.322	seq_15893_10834	0.022
23.379	4.972	2253	1.336	seq_15893_10835	0.014
22.311	4.697	2253	1.332	seq_15893_10836	0.023
23.403	4.995	2254	1.359	seq_15893_10837	0.017
22.411	4.829	2254	1.26	seq_15893_10839	0.008
20.348	4.569	2254	1.192	seq_15893_10840	0.016
23.614	5.002	2253	1.409	seq_15893_10838	0.031
23.065	4.827	2254	1.256	seq_15893_10841	0.004
23.671	5.081	2253	1.348	seq_15893_10842	0.016
22.092	4.843	2253	1.435	seq_15893_10843	0.035
20.793	4.526	2254	1.312	seq_15893_10845	0.015
21.641	4.694	2253	1.199	seq_15893_10844	0.004
21.721	4.706	2252	1.302	seq_15893_10846	0.011
23.301	4.984	2252	1.388	seq_15893_10847	0.028
23.713	4.967	2252	1.35	seq_15893_10849	0.019
22.16	4.749	2253	1.24	seq_15893_10850	0.007
22.711	4.826	2253	1.273	seq_15893_10848	0.019
23.701	5.011	2252	1.302	seq_15893_10851	0.019
23.298	4.941	2252	1.317	seq_15893_10852	0.023
22.414	4.834	2253	1.257	seq_15893_10853	0.004
22.53	4.834	2252	1.265	seq_15893_10854	0.008
22.822	4.833	2252	1.254	seq_15893_10855	0.025
21.188	4.537	2252	1.23	seq_15893_10856	0.008
22.151	4.785	2253	1.317	seq_15893_10857	0.015
22.302	4.761	2252	1.328	seq_15893_10859	0.037
23.74	4.989	2253	1.308	seq_15893_10858	0.008
22.021	4.814	2253	1.376	seq_15893_10860	0.03
22.882	4.879	2252	1.206	seq_15893_10863	0.053
22.844	4.86	2252	1.278	seq_15893_10862	0.029
20.471	4.382	2251	1.129	seq_15893_10864	0.044
22.47	4.743	2253	1.231	seq_15893_10861	0.029
22.862	4.926	2251	1.343	seq_15893_10865	0.024
22.699	4.726	2252	1.294	seq_15893_10866	0.016
21.102	4.535	2252	1.254	seq_15893_10868	0.014
23.038	4.923	2252	1.306	seq_15893_10867	0.005
22.729	4.827	2251	1.314	seq_15893_10869	0.012
23.279	4.95	2251	1.319	seq_15893_10870	0.014
21.521	4.638	2251	1.245	seq_15893_10871	0.013
22.677	4.866	2251	1.236	seq_15893_10873	0.009
22.528	4.773	2251	1.219	seq_15893_10872	0.027
17.096	3.658	2252	1.114	seq_15893_10874	0.005
21.201	4.554	2251	1.211	seq_15893_10875	0.007
21.219	4.517	2251	1.151	seq_15893_10876	0.037
23.162	4.928	2251	1.286	seq_15893_10878	0.007
22.928	4.933	2251	1.323	seq_15893_10877	0.033
23.338	4.987	2250	1.396	seq_15893_10879	0.03
22.491	4.859	2251	1.396	seq_15893_10880	0.03
21.556	4.602	2251	1.347	seq_15893_10882	0.057
22.342	4.84	2250	1.368	seq_15893_10881	0.038
23.249	4.923	2250	1.327	seq_15893_10883	0.022
22.593	4.819	2250	1.283	seq_15893_10885	0.007
22.895	4.983	2251	1.365	seq_15893_10886	0.023
23.662	4.968	2250	1.283	seq_15893_10887	0.032
21.334	4.539	2251	1.239	seq_15893_10884	0.023
21.82	4.721	2250	1.318	seq_15893_10888	0.012
22.314	4.768	2250	1.188	seq_15893_10889	0.027
22.657	4.936	2250	1.41	seq_15893_10891	0.032
22.53	4.816	2251	1.293	seq_15893_10890	0.004
22.274	4.703	2250	1.348	seq_15893_10893	0.018
22.718	4.837	2250	1.271	seq_15893_10892	0.03
22.043	4.761	2250	1.34	seq_15893_10894	0.015
20.498	4.515	2249	1.295	seq_15893_10896	0.032
23.376	4.92	2249	1.321	seq_15893_10897	0.031
22.803	4.942	2249	1.366	seq_15893_10895	0.018
21.202	4.541	2249	1.239	seq_15893_10898	0.011
20.59	4.455	2249	1.238	seq_15893_10899	0.007
19.749	4.34	2249	1.179	seq_15893_10901	0.01
23.353	4.878	2250	1.288	seq_15893_10900	0.022
23.648	4.984	2249	1.326	seq_15893_10902	0.016
22.366	4.759	2250	1.285	seq_15893_10903	0.016
20.236	4.389	2250	1.226	seq_15893_10904	0.007
23.858	5.091	2250	1.379	seq_15893_10906	0.027
22.786	4.988	2250	1.372	seq_15893_10905	0.012
23.22	4.984	2249	1.363	seq_15893_10907	0.023
21.595	4.629	2249	1.25	seq_15893_10908	0.013
22.737	4.807	2249	1.224	seq_15893_10909	0.019
22.852	4.875	2249	1.287	seq_15893_10910	0.021
23.303	4.89	2249	1.32	seq_15893_10911	0.06
21.229	4.497	2248	1.246	seq_15893_10912	0.043
22.459	4.719	2249	1.297	seq_15893_10913	0.019
20.571	4.197	2248	1.266	seq_15893_10916	0.077
22.314	4.796	2249	1.26	seq_15893_10914	0.006
22.467	4.772	2249	1.287	seq_15893_10917	0.015
21.148	4.596	2248	1.371	seq_15893_10918	0.031
23.747	5.016	2249	1.325	seq_15893_10915	0.012
22.937	4.915	2248	1.282	seq_15893_10919	0.034
22.42	4.751	2247	1.28	seq_15893_10920	0.013
22.411	4.751	2247	1.229	seq_15893_10921	0.011
24.232	5.153	2248	1.42	seq_15893_10922	0.028
22.897	4.881	2247	1.243	seq_15893_10924	0.023
22.076	4.742	2247	1.295	seq_15893_10925	0.016
21.379	4.582	2247	1.263	seq_15893_10927	0.012
22.916	4.851	2248	1.293	seq_15893_10923	0.035
21.376	4.579	2247	1.264	seq_15893_10926	0.015
22.718	4.86	2247	1.296	seq_15893_10928	0.012
22.144	4.742	2247	1.287	seq_15893_10929	0.02
22.812	4.844	2247	1.287	seq_15893_10930	0.009
23.309	4.879	2247	1.397	seq_15893_10931	0.046
23.475	4.943	2248	1.418	seq_15893_10932	0.048
21.973	4.668	2247	1.279	seq_15893_10933	0.013
21.812	4.688	2247	1.263	seq_15893_10936	0.018
21.327	4.583	2247	1.268	seq_15893_10934	0.014
22.337	4.793	2247	1.275	seq_15893_10935	0.016
21.82	4.694	2247	1.271	seq_15893_10937	0.005
21.282	4.576	2246	1.268	seq_15893_10938	0.015
22.999	4.979	2246	1.372	seq_15893_10939	0.032
18.28	4.033	2247	1.162	seq_15893_10940	0.016
24.003	5.101	2247	1.32	seq_15893_10941	0.008
21.935	4.705	2247	1.266	seq_15893_10942	0.011
22.546	4.879	2247	1.358	seq_15893_10945	0.021
23.392	4.973	2246	1.335	seq_15893_10943	0.014
21.897	4.657	2246	1.241	seq_15893_10944	0.027
22.644	4.988	2246	1.342	seq_15893_10946	0.02
22.837	4.885	2246	1.269	seq_15893_10947	0.009
24.929	5.302	2246	1.361	seq_15893_10948	0.022
22.263	4.648	2247	1.256	seq_15893_10949	0.039
21.344	4.587	2246	1.269	seq_15893_10950	0.015
22.443	4.795	2246	1.277	seq_15893_10951	0.007
22.446	4.862	2246	1.337	seq_15893_10953	0.01
23.86	5.113	2247	1.371	seq_15893_10952	0.011
22.395	4.783	2246	1.21	seq_15893_10954	0.025
23.901	5.044	2246	1.372	seq_15893_10955	0.021
23.08	4.976	2247	1.387	seq_15893_10956	0.022
23.962	5.073	2246	1.411	seq_15893_10957	0.032
21.142	4.49	2246	1.251	seq_15893_10958	0.041
22.301	4.745	2246	1.165	seq_15893_10959	0.038
22.86	4.931	2245	1.359	seq_15893_10962	0.038
22.064	4.704	2246	1.254	seq_15893_10960	0.009
21.772	4.809	2245	1.392	seq_15893_10964	0.025
23.568	5.0	2246	1.326	seq_15893_10963	0.012
23.542	4.932	2245	1.359	seq_15893_10961	0.023
22.579	4.822	2246	1.269	seq_15893_10965	0.008
21.562	4.661	2245	1.292	seq_15893_10966	0.036
23.435	4.984	2245	1.322	seq_15893_10967	0.01
23.464	4.951	2244	1.304	seq_15893_10968	0.014
23.884	4.927	2245	1.203	seq_15893_10970	0.064
22.064	4.709	2244	1.281	seq_15893_10971	0.013
23.067	4.973	2244	1.358	seq_15893_10973	0.023
21.628	4.709	2244	1.427	seq_15893_10969	0.034
21.802	4.694	2245	1.212	seq_15893_10972	0.008
21.722	4.684	2245	1.204	seq_15893_10974	0.013
23.145	5.058	2245	1.397	seq_15893_10975	0.022
23.023	4.933	2245	1.247	seq_15893_10976	0.016
21.078	4.608	2244	1.373	seq_15893_10977	0.025
22.273	4.806	2245	1.288	seq_15893_10978	0.009
22.489	4.823	2245	1.264	seq_15893_10979	0.003
19.93	4.448	2245	1.127	seq_15893_10980	0.016
22.259	4.806	2243	1.291	seq_15893_10982	0.014
22.462	4.768	2243	1.304	seq_15893_10983	0.018
24.127	4.966	2244	1.318	seq_15893_10981	0.07
22.036	4.826	2244	1.38	seq_15893_10984	0.022
22.727	4.831	2244	1.263	seq_15893_10985	0.008
22.793	4.934	2243	1.362	seq_15893_10986	0.018
22.227	4.779	2244	1.229	seq_15893_10987	0.039
22.815	4.865	2243	1.241	seq_15893_10989	0.02
21.331	4.626	2243	1.396	seq_15893_10990	0.016
23.305	4.946	2243	1.358	seq_15893_10988	0.027
20.337	4.545	2243	1.424	seq_15893_10991	0.016
23.817	5.133	2243	1.368	seq_15893_10992	0.017
23.274	5.029	2242	1.347	seq_15893_10993	0.031
23.269	4.978	2242	1.321	seq_15893_10994	0.01
23.523	4.946	2242	1.381	seq_15893_10995	0.039
22.429	4.657	2243	1.223	seq_15893_10996	0.022
22.219	4.767	2242	1.243	seq_15893_10997	0.011
24.037	5.053	2243	1.404	seq_15893_10998	0.033
20.078	4.44	2243	1.177	seq_15893_11000	0.005
22.187	4.744	2242	1.24	seq_15893_10999	0.025
22.915	4.876	2242	1.268	seq_15893_11001	0.028
21.703	4.777	2242	1.235	seq_15893_11002	0.022
20.724	4.616	2242	1.432	seq_15893_11003	0.013
22.324	4.799	2241	1.284	seq_15893_11004	0.017
20.933	4.605	2241	1.35	seq_15893_11005	0.017
22.211	4.774	2241	1.281	seq_15893_11007	0.014
23.32	5.063	2242	1.34	seq_15893_11006	0.022
22.763	4.959	2241	1.407	seq_15893_11009	0.028
22.97	4.936	2241	1.385	seq_15893_11010	0.03
24.776	5.063	2241	1.568	seq_15893_11011	0.023
22.888	4.879	2241	1.268	seq_15893_11008	0.026
23.399	5.014	2241	1.342	seq_15893_11012	0.03
22.559	4.79	2241	1.305	seq_15893_11013	0.016
23.272	4.992	2241	1.359	seq_15893_11014	0.033
23.929	5.069	2240	1.365	seq_15893_11016	0.027
22.904	4.928	2240	1.344	seq_15893_11017	0.018
21.73	4.592	2240	1.196	seq_15893_11018	0.034
20.853	4.512	2241	1.175	seq_15893_11015	0.021
22.817	4.945	2241	1.353	seq_15893_11019	0.025
23.218	4.967	2240	1.312	seq_15893_11020	0.038
22.87	4.888	2240	1.279	seq_15893_11021	0.01
21.896	4.621	2240	1.247	seq_15893_11022	0.021
21.657	4.584	2241	1.189	seq_15893_11023	0.028
22.959	4.89	2240	1.271	seq_15893_11024	0.027
22.036	4.66	2240	1.253	seq_15893_11025	0.02
23.113	4.903	2241	1.28	seq_15893_11026	0.008
21.883	4.709	2239	1.258	seq_15893_11029	0.01
23.466	4.945	2240	1.335	seq_15893_11028	0.013
22.675	4.925	2240	1.355	seq_15893_11027	0.017
23.048	4.892	2239	1.315	seq_15893_11030	0.019
23.613	5.142	2240	1.41	seq_15893_11031	0.02
22.063	4.717	2240	1.287	seq_15893_11032	0.015
23.045	4.8	2240	1.267	seq_15893_11033	0.024
23.061	4.913	2239	1.329	seq_15893_11035	0.02
22.568	4.842	2240	1.3	seq_15893_11036	0.016
22.532	4.844	2240	1.326	seq_15893_11034	0.058
24.397	5.163	2239	1.351	seq_15893_11037	0.011
23.197	4.948	2239	1.305	seq_15893_11038	0.032
21.445	4.702	2239	1.202	seq_15893_11039	0.018
20.619	4.497	2239	1.188	seq_15893_11040	0.008
22.138	4.668	2238	1.252	seq_15893_11041	0.015
22.327	4.847	2239	1.363	seq_15893_11042	0.032
22.286	4.729	2238	1.287	seq_15893_11043	0.015
22.22	4.866	2239	1.384	seq_15893_11044	0.022
24.02	5.122	2238	1.356	seq_15893_11045	0.014
21.998	4.718	2238	1.267	seq_15893_11046	0.021
25.066	5.278	2239	1.325	seq_15893_11047	0.009
23.517	5.028	2239	1.323	seq_15893_11048	0.033
21.563	4.682	2238	1.262	seq_15893_11049	0.036
22.613	4.8	2238	1.254	seq_15893_11050	0.025
23.114	4.891	2238	1.243	seq_15893_11051	0.014
21.441	4.65	2238	1.392	seq_15893_11054	0.016
21.517	4.595	2238	1.177	seq_15893_11055	0.008
22.291	4.855	2238	1.434	seq_15893_11053	0.03
21.989	4.538	2238	1.142	seq_15893_11056	0.059
24.133	5.021	2238	1.182	seq_15893_11052	0.066
22.54	4.795	2237	1.263	seq_15893_11057	0.027
22.992	4.814	2237	1.272	seq_15893_11058	0.017
22.307	4.773	2238	1.249	seq_15893_11059	0.008
21.628	4.634	2238	1.186	seq_15893_11060	0.021
23.08	4.938	2237	1.332	seq_15893_11061	0.01
22.101	4.775	2238	1.279	seq_15893_11063	0.012
22.555	4.852	2237	1.403	seq_15893_11065	0.041
23.119	4.912	2238	1.271	seq_15893_11062	0.01
23.705	5.049	2237	1.308	seq_15893_11064	0.013
22.996	4.887	2238	1.277	seq_15893_11066	0.008
22.129	4.754	2237	1.301	seq_15893_11067	0.024
24.078	5.079	2237	1.392	seq_15893_11068	0.028
23.069	4.938	2238	1.278	seq_15893_11069	0.011
22.303	4.724	2238	1.335	seq_15893_11070	0.021
22.993	4.929	2237	1.42	seq_15893_11071	0.034
22.623	4.791	2236	1.246	seq_15893_11073	0.03
22.47	4.826	2237	1.263	seq_15893_11072	0.013
21.232	4.65	2236	1.202	seq_15893_11074	0.013
19.722	4.358	2237	1.226	seq_15893_11075	0.008
20.053	4.362	2236	1.171	seq_15893_11076	0.008
23.519	4.987	2236	1.274	seq_15893_11077	0.025
21.882	4.695	2236	1.287	seq_15893_11078	0.013
24.346	5.167	2237	1.348	seq_15893_11079	0.024
22.996	4.954	2237	1.336	seq_15893_11082	0.026
20.63	4.588	2237	1.376	seq_15893_11081	0.013
19.682	4.315	2236	1.228	seq_15893_11083	0.004
22.839	4.87	2236	1.265	seq_15893_11080	0.026
21.887	4.682	2236	1.293	seq_15893_11084	0.022
22.617	4.929	2236	1.333	seq_15893_11085	0.017
21.645	4.8	2235	1.405	seq_15893_11086	0.021
22.776	4.901	2235	1.277	seq_15893_11087	0.005
21.857	4.694	2235	1.267	seq_15893_11088	0.02
22.784	4.9	2235	1.419	seq_15893_11090	0.044
23.244	5.014	2236	1.365	seq_15893_11089	0.02
22.241	4.787	2235	1.29	seq_15893_11091	0.014
22.762	4.664	2236	1.184	seq_15893_11092	0.072
22.46	4.805	2236	1.318	seq_15893_11093	0.031
24.902	5.23	2235	1.317	seq_15893_11095	0.027
22.97	4.891	2235	1.271	seq_15893_11094	0.026
21.604	4.551	2235	1.222	seq_15893_11096	0.059
20.896	4.621	2235	1.345	seq_15893_11097	0.02
23.137	5.017	2235	1.393	seq_15893_11098	0.018
23.155	4.91	2235	1.292	seq_15893_11100	0.024
19.889	4.236	2235	1.154	seq_15893_11101	0.017
22.557	4.843	2236	1.275	seq_15893_11099	0.005
20.121	4.556	2235	1.37	seq_15893_11102	0.021
23.165	5.002	2234	1.342	seq_15893_11103	0.024
22.554	4.853	2234	1.228	seq_15893_11104	0.013
22.285	4.881	2234	1.325	seq_15893_11105	0.021
22.025	4.782	2234	1.302	seq_15893_11107	0.012
22.846	4.877	2234	1.238	seq_15893_11108	0.018
23.978	5.108	2234	1.308	seq_15893_11106	0.017
23.154	5.0	2234	1.381	seq_15893_11111	0.019
22.928	4.877	2234	1.274	seq_15893_11110	0.02
21.906	4.55	2235	1.236	seq_15893_11109	0.027
21.88	4.737	2234	1.302	seq_15893_11112	0.016
21.741	4.739	2234	1.209	seq_15893_11113	0.032
23.301	4.936	2233	1.31	seq_15893_11114	0.032
23.07	4.829	2233	1.222	seq_15893_11115	0.03
22.195	4.84	2234	1.41	seq_15893_11117	0.023
21.211	4.534	2234	1.274	seq_15893_11118	0.024
23.176	4.889	2233	1.292	seq_15893_11116	0.018
22.127	4.712	2233	1.226	seq_15893_11120	0.034
21.973	4.697	2234	1.233	seq_15893_11121	0.005
23.256	5.027	2233	1.347	seq_15893_11119	0.013
23.362	4.963	2234	1.473	seq_15893_11122	0.046
21.983	4.73	2233	1.342	seq_15893_11123	0.012
22.945	4.884	2233	1.27	seq_15893_11124	0.026
22.098	4.675	2234	1.228	seq_15893_11126	0.021
22.53	4.843	2233	1.228	seq_15893_11125	0.015
22.043	4.731	2234	1.262	seq_15893_11127	0.009
22.546	4.878	2233	1.256	seq_15893_11128	0.02
22.354	5.1	2233	1.57	seq_15893_11129	0.018
23.405	4.914	2233	1.332	seq_15893_11130	0.015
22.891	4.898	2233	1.306	seq_15893_11131	0.024
22.755	4.856	2233	1.301	seq_15893_11132	0.03
20.305	4.446	2233	1.127	seq_15893_11133	0.02
21.85	4.613	2233	1.293	seq_15893_11135	0.053
22.398	4.823	2232	1.226	seq_15893_11136	0.016
20.769	4.565	2233	1.405	seq_15893_11134	0.008
18.631	4.167	2233	1.086	seq_15893_11138	0.011
23.493	5.003	2232	1.334	seq_15893_11137	0.009
22.697	4.822	2233	1.269	seq_15893_11139	0.006
22.576	4.903	2233	1.378	seq_15893_11140	0.025
22.292	4.734	2233	1.335	seq_15893_11141	0.02
19.966	4.58	2233	1.19	seq_15893_11142	0.009
19.47	4.185	2233	1.103	seq_15893_11143	0.095
22.564	4.832	2233	1.235	seq_15893_11144	0.005
22.493	5.138	2232	1.565	seq_15893_11145	0.012
24.253	5.112	2233	1.407	seq_15893_11146	0.028
24.46	5.224	2232	1.338	seq_15893_11147	0.025
22.173	4.799	2233	1.278	seq_15893_11148	0.008
21.449	4.637	2232	1.395	seq_15893_11149	0.017
23.961	5.022	2232	1.313	seq_15893_11150	0.037
20.943	4.693	2232	1.343	seq_15893_11151	0.036
22.446	4.762	2231	1.249	seq_15893_11153	0.03
19.767	4.37	2232	1.154	seq_15893_11152	0.012
22.931	4.91	2232	1.284	seq_15893_11155	0.026
22.329	4.769	2231	1.29	seq_15893_11156	0.022
20.597	4.475	2231	1.197	seq_15893_11154	0.006
21.351	4.606	2231	1.277	seq_15893_11157	0.014
22.463	4.937	2231	1.33	seq_15893_11158	0.024
22.101	4.819	2232	1.332	seq_15893_11159	0.025
20.661	4.506	2231	1.228	seq_15893_11160	0.007
22.235	4.808	2232	1.284	seq_15893_11162	0.009
22.856	5.002	2231	1.389	seq_15893_11161	0.019
22.823	4.961	2231	1.362	seq_15893_11163	0.018
22.456	4.802	2231	1.125	seq_15893_11165	0.036
22.666	4.822	2231	1.413	seq_15893_11166	0.025
22.096	4.744	2231	1.279	seq_15893_11167	0.013
21.973	4.716	2232	1.242	seq_15893_11164	0.004
21.8	4.744	2232	1.272	seq_15893_11168	0.01
21.418	4.616	2230	1.279	seq_15893_11169	0.014
22.768	4.965	2231	1.336	seq_15893_11171	0.025
25.156	5.232	2231	1.319	seq_15893_11170	0.013
22.476	4.785	2231	1.251	seq_15893_11172	0.007
22.956	4.946	2230	1.387	seq_15893_11173	0.022
22.497	4.779	2231	1.325	seq_15893_11174	0.021
22.175	4.761	2230	1.27	seq_15893_11175	0.013
23.57	5.006	2231	1.251	seq_15893_11176	0.009
21.269	4.773	2230	1.328	seq_15893_11177	0.019
24.872	5.182	2230	1.407	seq_15893_11178	0.035
23.588	4.937	2230	1.332	seq_15893_11180	0.013
23.641	5.074	2230	1.334	seq_15893_11179	0.034
22.823	4.857	2230	1.174	seq_15893_11181	0.043
20.205	4.405	2230	1.172	seq_15893_11182	0.009
23.89	5.052	2230	1.342	seq_15893_11184	0.03
19.826	4.374	2230	1.162	seq_15893_11185	0.002
24.036	5.059	2230	1.444	seq_15893_11183	0.031
22.251	4.793	2229	1.305	seq_15893_11186	0.012
19.479	4.207	2229	1.167	seq_15893_11187	0.013
23.051	4.941	2229	1.331	seq_15893_11189	0.01
23.244	5.001	2229	1.372	seq_15893_11190	0.024
21.838	4.722	2229	1.257	seq_15893_11188	0.008
24.431	5.172	2229	1.397	seq_15893_11191	0.028
21.902	4.727	2229	1.264	seq_15893_11192	0.01
23.702	5.018	2230	1.329	seq_15893_11194	0.047
22.536	4.848	2230	1.273	seq_15893_11195	0.015
25.7	5.418	2229	1.347	seq_15893_11193	0.015
22.272	4.632	2229	1.214	seq_15893_11196	0.024
22.196	4.759	2228	1.282	seq_15893_11197	0.015
22.7	4.877	2228	1.358	seq_15893_11198	0.031
22.043	4.718	2229	1.238	seq_15893_11199	0.006
22.252	4.765	2228	1.283	seq_15893_11200	0.016
25.452	5.287	2229	1.333	seq_15893_11201	0.018
22.87	4.877	2228	1.288	seq_15893_11202	0.019
21.368	4.61	2228	1.278	seq_15893_11204	0.015
22.59	4.836	2229	1.253	seq_15893_11205	0.015
22.132	4.794	2228	1.29	seq_15893_11203	0.009
23.211	4.995	2228	1.369	seq_15893_11206	0.022
22.69	4.834	2229	1.256	seq_15893_11207	0.008
22.015	4.711	2228	1.285	seq_15893_11208	0.012
20.771	4.521	2229	1.165	seq_15893_11209	0.007
21.902	4.674	2228	1.256	seq_15893_11210	0.018
22.534	4.916	2229	1.316	seq_15893_11211	0.018
23.264	4.981	2228	1.427	seq_15893_11212	0.033
22.496	4.891	2228	1.385	seq_15893_11213	0.018
20.709	4.381	2228	1.215	seq_15893_11215	0.01
21.892	4.711	2228	1.296	seq_15893_11216	0.028
22.495	4.708	2229	1.262	seq_15893_11214	0.017
22.979	4.894	2229	1.273	seq_15893_11217	0.011
22.101	4.715	2229	1.277	seq_15893_11218	0.017
23.349	5.056	2229	1.384	seq_15893_11219	0.024
22.34	4.83	2229	1.314	seq_15893_11220	0.031
24.162	5.129	2228	1.383	seq_15893_11222	0.023
23.869	5.022	2228	1.308	seq_15893_11223	0.037
20.067	4.395	2228	1.223	seq_15893_11221	0.003
22.144	4.884	2228	1.362	seq_15893_11225	0.022
22.173	4.764	2227	1.273	seq_15893_11224	0.013
21.965	4.714	2227	1.239	seq_15893_11226	0.004
25.391	5.26	2227	1.351	seq_15893_11227	0.03
22.425	4.71	2228	1.281	seq_15893_11228	0.021
22.516	4.773	2227	1.251	seq_15893_11229	0.029
22.916	4.931	2227	1.273	seq_15893_11230	0.044
