atp_cost	c_content	length	n_content	prot_ID	s_content
25.337	5.386	2057	1.34	seq_39844_14396	0.013
23.795	5.005	2057	1.383	seq_39844_14399	0.025
22.719	5.063	2057	1.46	seq_39844_14398	0.024
24.242	5.087	2057	1.352	seq_39844_14401	0.035
22.459	4.818	2058	1.261	seq_39844_14402	0.001
25.137	5.251	2057	1.353	seq_39844_14403	0.015
22.773	4.899	2057	1.416	seq_39844_14404	0.023
23.156	4.94	2057	1.273	seq_39844_14400	0.011
22.414	4.749	2057	1.258	seq_39844_14405	0.018
23.175	4.993	2057	1.386	seq_39844_14406	0.019
22.001	4.692	2057	1.312	seq_39844_14408	0.021
21.198	4.643	2056	1.174	seq_39844_14407	0.011
22.677	4.826	2056	1.264	seq_39844_14410	0.011
23.312	5.018	2056	1.341	seq_39844_14409	0.011
21.976	4.7	2057	1.317	seq_39844_14411	0.039
21.806	4.713	2056	1.25	seq_39844_14412	0.029
23.311	5.015	2056	1.337	seq_39844_14413	0.012
23.458	5.025	2056	1.33	seq_39844_14416	0.017
21.999	4.723	2056	1.266	seq_39844_14417	0.016
23.447	5.032	2056	1.333	seq_39844_14414	0.013
23.497	5.033	2056	1.339	seq_39844_14415	0.013
21.986	4.69	2056	1.276	seq_39844_14420	0.012
23.29	4.927	2056	1.265	seq_39844_14419	0.022
18.933	4.294	2057	1.124	seq_39844_14422	0.0
22.384	4.868	2056	1.369	seq_39844_14421	0.027
23.439	5.022	2056	1.336	seq_39844_14418	0.012
22.449	4.816	2057	1.303	seq_39844_14423	0.019
23.425	5.032	2056	1.336	seq_39844_14426	0.014
22.152	4.731	2056	1.219	seq_39844_14425	0.004
23.265	4.967	2057	1.263	seq_39844_14427	0.021
23.916	5.088	2056	1.369	seq_39844_14424	0.021
23.536	5.024	2057	1.242	seq_39844_14428	0.015
22.36	4.768	2056	1.222	seq_39844_14429	0.015
22.237	4.873	2056	1.339	seq_39844_14430	0.017
23.822	5.074	2056	1.424	seq_39844_14431	0.028
23.697	5.086	2057	1.421	seq_39844_14432	0.018
19.016	4.193	2057	1.164	seq_39844_14436	0.01
22.902	4.755	2056	1.311	seq_39844_14437	0.02
21.997	4.81	2056	1.268	seq_39844_14433	0.015
24.698	5.273	2056	1.352	seq_39844_14434	0.035
21.79	4.7	2057	1.209	seq_39844_14435	0.01
22.188	4.867	2056	1.263	seq_39844_14438	0.004
22.41	4.737	2055	1.151	seq_39844_14440	0.031
22.345	4.779	2055	1.434	seq_39844_14441	0.018
19.173	4.198	2055	1.115	seq_39844_14442	0.009
22.223	4.786	2056	1.243	seq_39844_14439	0.023
23.782	5.042	2056	1.362	seq_39844_14443	0.019
21.783	4.647	2056	1.245	seq_39844_14444	0.01
22.543	4.841	2056	1.215	seq_39844_14447	0.017
23.115	4.901	2055	1.318	seq_39844_14445	0.01
21.777	4.689	2055	1.238	seq_39844_14446	0.017
22.608	4.939	2056	1.362	seq_39844_14448	0.018
22.564	4.824	2056	1.279	seq_39844_14449	0.006
22.858	4.889	2055	1.3	seq_39844_14450	0.019
23.643	5.043	2055	1.376	seq_39844_14453	0.016
22.681	4.787	2056	1.244	seq_39844_14456	0.025
23.264	4.996	2055	1.252	seq_39844_14451	0.037
21.99	4.682	2055	1.201	seq_39844_14452	0.025
20.79	4.429	2056	1.102	seq_39844_14457	0.062
23.664	4.955	2055	1.404	seq_39844_14458	0.039
22.987	4.857	2055	1.289	seq_39844_14454	0.021
24.026	4.975	2055	1.315	seq_39844_14455	0.039
25.365	5.281	2055	1.345	seq_39844_14459	0.022
23.775	5.018	2055	1.321	seq_39844_14460	0.019
22.973	4.851	2055	1.291	seq_39844_14463	0.021
24.001	5.125	2055	1.355	seq_39844_14464	0.036
22.852	4.965	2055	1.268	seq_39844_14461	0.029
23.029	4.803	2055	1.273	seq_39844_14462	0.027
19.178	4.169	2055	1.232	seq_39844_14465	0.112
23.792	5.026	2054	1.347	seq_39844_14467	0.022
22.076	4.63	2055	1.251	seq_39844_14466	0.063
18.994	4.178	2054	1.12	seq_39844_14468	0.005
24.897	5.212	2054	1.362	seq_39844_14469	0.026
23.329	5.018	2054	1.334	seq_39844_14470	0.012
22.686	4.866	2054	1.311	seq_39844_14471	0.034
23.413	5.031	2054	1.332	seq_39844_14472	0.011
22.071	4.763	2054	1.309	seq_39844_14473	0.011
23.792	5.025	2054	1.352	seq_39844_14476	0.021
23.415	4.823	2055	1.307	seq_39844_14474	0.014
22.438	4.808	2055	1.275	seq_39844_14477	0.003
23.417	5.034	2054	1.335	seq_39844_14475	0.011
21.914	4.677	2054	1.226	seq_39844_14478	0.007
23.343	5.049	2054	1.335	seq_39844_14482	0.013
22.362	4.82	2055	1.206	seq_39844_14483	0.027
23.779	5.026	2054	1.346	seq_39844_14481	0.024
23.212	4.984	2054	1.363	seq_39844_14484	0.021
20.916	4.53	2054	1.233	seq_39844_14480	0.013
21.131	4.625	2055	1.192	seq_39844_14485	0.014
22.827	4.833	2054	1.287	seq_39844_14479	0.024
23.377	5.025	2054	1.337	seq_39844_14486	0.012
21.396	4.665	2055	1.262	seq_39844_14487	0.007
23.302	4.998	2054	1.338	seq_39844_14488	0.019
21.697	4.625	2053	1.199	seq_39844_14490	0.012
22.573	4.847	2053	1.279	seq_39844_14489	0.016
22.384	4.885	2053	1.376	seq_39844_14492	0.026
22.756	4.811	2053	1.33	seq_39844_14494	0.043
22.748	4.798	2054	1.323	seq_39844_14493	0.019
22.886	4.773	2053	1.282	seq_39844_14491	0.032
22.784	4.903	2054	1.344	seq_39844_14495	0.026
20.576	4.525	2054	1.209	seq_39844_14496	0.02
23.749	5.08	2054	1.354	seq_39844_14497	0.015
21.962	4.77	2054	1.276	seq_39844_14499	0.01
22.311	4.758	2053	1.314	seq_39844_14500	0.044
21.879	4.811	2054	1.268	seq_39844_14501	0.011
23.559	5.046	2053	1.34	seq_39844_14498	0.013
22.132	4.774	2053	1.189	seq_39844_14503	0.015
19.8	4.413	2053	1.174	seq_39844_14504	0.004
22.312	4.727	2053	1.23	seq_39844_14502	0.023
20.331	4.178	2054	1.24	seq_39844_14505	0.063
23.672	5.066	2053	1.35	seq_39844_14506	0.012
23.627	5.029	2053	1.353	seq_39844_14507	0.034
21.912	4.714	2053	1.377	seq_39844_14508	0.024
22.767	4.843	2053	1.264	seq_39844_14510	0.025
21.108	4.736	2053	1.509	seq_39844_14511	0.031
22.098	4.756	2052	1.294	seq_39844_14509	0.016
22.209	4.818	2053	1.289	seq_39844_14513	0.008
22.386	4.804	2053	1.171	seq_39844_14512	0.035
20.963	4.539	2053	1.245	seq_39844_14514	0.014
22.832	4.84	2052	1.317	seq_39844_14515	0.019
22.667	4.892	2052	1.336	seq_39844_14516	0.011
22.762	4.839	2052	1.376	seq_39844_14517	0.02
22.59	4.847	2052	1.407	seq_39844_14518	0.033
22.869	4.803	2052	1.267	seq_39844_14520	0.021
20.197	4.419	2053	1.182	seq_39844_14519	0.012
22.228	4.764	2052	1.306	seq_39844_14522	0.027
23.442	4.956	2053	1.305	seq_39844_14523	0.012
21.906	4.633	2053	1.258	seq_39844_14524	0.017
21.193	4.67	2053	1.166	seq_39844_14521	0.026
24.69	5.17	2052	1.323	seq_39844_14525	0.02
21.89	4.691	2052	1.304	seq_39844_14526	0.02
23.017	4.896	2052	1.329	seq_39844_14527	0.016
22.559	4.849	2053	1.304	seq_39844_14529	0.01
23.146	4.889	2053	1.336	seq_39844_14531	0.019
23.162	4.922	2052	1.161	seq_39844_14528	0.036
23.785	4.959	2052	1.369	seq_39844_14530	0.021
23.502	5.016	2052	1.445	seq_39844_14534	0.019
25.394	5.334	2052	1.365	seq_39844_14535	0.018
24.613	5.145	2052	1.384	seq_39844_14533	0.035
25.037	5.267	2052	1.357	seq_39844_14532	0.024
21.477	4.671	2052	1.178	seq_39844_14536	0.031
21.704	4.708	2052	1.317	seq_39844_14537	0.006
21.722	4.787	2052	1.361	seq_39844_14538	0.019
21.157	4.45	2051	1.241	seq_39844_14539	0.016
23.527	5.04	2051	1.336	seq_39844_14540	0.013
22.692	4.958	2051	1.361	seq_39844_14541	0.016
23.058	4.892	2051	1.417	seq_39844_14542	0.022
22.716	4.874	2051	1.302	seq_39844_14545	0.02
21.962	4.686	2051	1.222	seq_39844_14544	0.001
21.558	4.638	2052	1.263	seq_39844_14547	0.031
22.014	4.763	2051	1.296	seq_39844_14548	0.009
23.086	4.936	2052	1.42	seq_39844_14543	0.026
18.985	4.169	2051	1.119	seq_39844_14549	0.008
23.117	4.996	2052	1.374	seq_39844_14546	0.016
22.258	4.687	2052	1.285	seq_39844_14550	0.018
21.853	4.71	2051	1.292	seq_39844_14551	0.011
22.028	4.765	2051	1.295	seq_39844_14554	0.009
25.257	5.288	2052	1.387	seq_39844_14555	0.035
19.158	4.193	2051	1.114	seq_39844_14552	0.009
24.814	5.21	2052	1.39	seq_39844_14553	0.025
21.503	4.708	2051	1.342	seq_39844_14558	0.024
23.507	4.975	2051	1.388	seq_39844_14559	0.026
21.475	4.688	2051	1.218	seq_39844_14556	0.01
21.391	4.678	2051	1.238	seq_39844_14560	0.013
22.641	4.834	2052	1.279	seq_39844_14557	0.008
22.636	4.755	2050	1.306	seq_39844_14563	0.053
22.415	4.715	2051	1.322	seq_39844_14562	0.023
23.287	4.929	2051	1.378	seq_39844_14561	0.048
23.734	5.199	2050	1.392	seq_39844_14564	0.022
20.238	4.503	2050	1.29	seq_39844_14565	0.016
22.94	4.807	2051	1.266	seq_39844_14567	0.027
23.357	5.034	2051	1.385	seq_39844_14566	0.019
23.381	4.977	2050	1.374	seq_39844_14568	0.02
21.831	4.698	2050	1.3	seq_39844_14569	0.013
19.763	4.303	2050	1.194	seq_39844_14573	0.008
23.174	4.979	2051	1.281	seq_39844_14572	0.039
22.855	4.891	2050	1.312	seq_39844_14574	0.018
22.344	4.766	2051	1.267	seq_39844_14570	0.01
23.912	5.13	2050	1.348	seq_39844_14571	0.025
21.034	4.526	2051	1.218	seq_39844_14575	0.014
21.387	4.612	2050	1.355	seq_39844_14577	0.012
25.271	5.315	2050	1.368	seq_39844_14576	0.013
21.874	4.905	2050	1.191	seq_39844_14579	0.018
23.491	5.041	2050	1.388	seq_39844_14580	0.019
25.088	5.218	2050	1.411	seq_39844_14578	0.025
24.173	5.199	2049	1.357	seq_39844_14581	0.033
26.18	5.449	2049	1.33	seq_39844_14583	0.017
21.684	4.708	2049	1.247	seq_39844_14582	0.01
22.793	4.839	2049	1.27	seq_39844_14584	0.009
22.061	4.761	2049	1.329	seq_39844_14586	0.032
23.371	4.933	2050	1.317	seq_39844_14587	0.012
19.378	4.329	2050	1.191	seq_39844_14588	0.006
22.51	4.82	2049	1.323	seq_39844_14585	0.041
22.413	4.699	2050	1.245	seq_39844_14590	0.033
22.822	5.015	2049	1.325	seq_39844_14589	0.018
21.073	4.575	2049	1.222	seq_39844_14592	0.009
22.591	4.693	2050	1.246	seq_39844_14591	0.04
22.516	4.824	2050	1.277	seq_39844_14593	0.005
23.293	4.932	2050	1.353	seq_39844_14594	0.036
22.605	4.954	2050	1.372	seq_39844_14595	0.015
22.807	4.932	2050	1.384	seq_39844_14597	0.02
21.664	4.833	2049	1.393	seq_39844_14596	0.015
21.6	4.641	2049	1.275	seq_39844_14598	0.01
22.916	4.963	2049	1.406	seq_39844_14599	0.025
22.704	4.859	2049	1.217	seq_39844_14600	0.015
22.527	4.921	2049	1.431	seq_39844_14601	0.027
22.818	4.91	2049	1.432	seq_39844_14602	0.03
19.628	4.288	2050	1.268	seq_39844_14604	0.011
21.007	4.536	2049	1.238	seq_39844_14603	0.01
22.926	4.817	2049	1.227	seq_39844_14607	0.047
22.911	4.881	2050	1.315	seq_39844_14606	0.013
22.182	4.763	2050	1.227	seq_39844_14605	0.027
22.067	4.894	2049	1.353	seq_39844_14608	0.016
21.883	4.767	2049	1.367	seq_39844_14609	0.028
23.477	4.97	2049	1.382	seq_39844_14610	0.035
24.473	5.137	2048	1.368	seq_39844_14613	0.024
23.215	5.007	2048	1.389	seq_39844_14612	0.021
22.648	4.883	2048	1.287	seq_39844_14614	0.007
24.199	5.206	2048	1.36	seq_39844_14615	0.032
21.847	4.614	2049	1.162	seq_39844_14611	0.078
22.834	4.867	2049	1.304	seq_39844_14616	0.012
22.576	4.838	2049	1.274	seq_39844_14619	0.004
22.851	4.84	2048	1.294	seq_39844_14618	0.026
21.269	4.547	2049	1.265	seq_39844_14617	0.027
24.415	5.144	2048	1.384	seq_39844_14623	0.039
22.023	4.701	2049	1.216	seq_39844_14620	0.01
21.935	4.719	2048	1.28	seq_39844_14621	0.018
22.668	4.887	2048	1.241	seq_39844_14622	0.016
25.636	5.195	2048	1.285	seq_39844_14624	0.036
21.739	4.664	2049	1.348	seq_39844_14625	0.035
23.587	5.01	2049	1.381	seq_39844_14627	0.022
24.542	5.145	2048	1.37	seq_39844_14628	0.025
23.254	4.948	2048	1.471	seq_39844_14626	0.018
23.999	5.102	2049	1.36	seq_39844_14630	0.02
22.45	4.762	2048	1.359	seq_39844_14632	0.019
21.12	4.717	2048	1.399	seq_39844_14629	0.012
24.046	4.957	2049	1.307	seq_39844_14631	0.026
20.842	4.526	2048	1.259	seq_39844_14633	0.014
21.813	4.725	2048	1.287	seq_39844_14634	0.01
23.535	5.077	2048	1.367	seq_39844_14635	0.025
24.874	5.324	2048	1.385	seq_39844_14638	0.013
23.443	4.997	2047	1.342	seq_39844_14639	0.011
23.277	4.938	2048	1.265	seq_39844_14637	0.009
19.777	4.375	2048	1.158	seq_39844_14636	0.007
22.109	4.734	2048	1.272	seq_39844_14640	0.012
22.081	4.703	2048	1.257	seq_39844_14641	0.01
23.64	4.987	2047	1.389	seq_39844_14642	0.036
23.593	5.069	2047	1.348	seq_39844_14643	0.01
22.384	4.806	2047	1.309	seq_39844_14644	0.02
21.717	4.7	2047	1.276	seq_39844_14645	0.009
23.159	5.015	2048	1.341	seq_39844_14646	0.035
22.665	4.88	2047	1.292	seq_39844_14647	0.01
20.478	4.452	2047	1.266	seq_39844_14649	0.016
24.013	5.064	2048	1.358	seq_39844_14651	0.013
22.629	5.024	2048	1.447	seq_39844_14652	0.015
25.161	5.318	2048	1.348	seq_39844_14648	0.003
22.812	4.926	2047	1.37	seq_39844_14653	0.036
22.688	4.834	2047	1.368	seq_39844_14654	0.018
24.854	5.253	2047	1.371	seq_39844_14656	0.021
23.155	4.879	2047	1.347	seq_39844_14655	0.037
22.962	4.916	2047	1.384	seq_39844_14657	0.042
23.207	4.978	2046	1.335	seq_39844_14658	0.024
23.288	5.023	2048	1.392	seq_39844_14650	0.018
23.835	5.205	2046	1.395	seq_39844_14661	0.02
22.624	4.833	2046	1.351	seq_39844_14659	0.026
23.117	5.006	2047	1.337	seq_39844_14660	0.023
22.258	4.744	2046	1.317	seq_39844_14662	0.037
23.16	5.048	2046	1.417	seq_39844_14664	0.015
23.461	5.017	2046	1.309	seq_39844_14665	0.043
20.338	4.238	2046	1.233	seq_39844_14666	0.041
22.908	4.882	2046	1.308	seq_39844_14667	0.019
23.89	5.025	2046	1.355	seq_39844_14663	0.039
21.867	4.673	2047	1.267	seq_39844_14669	0.014
23.162	5.052	2046	1.422	seq_39844_14668	0.014
20.594	4.435	2046	1.228	seq_39844_14670	0.014
19.573	4.329	2046	1.22	seq_39844_14671	0.022
24.254	5.173	2046	1.381	seq_39844_14672	0.021
22.585	4.925	2046	1.256	seq_39844_14673	0.009
23.064	4.939	2046	1.396	seq_39844_14676	0.025
24.101	5.123	2046	1.348	seq_39844_14674	0.019
24.357	5.152	2045	1.417	seq_39844_14677	0.024
20.087	4.189	2045	1.228	seq_39844_14678	0.047
22.968	4.783	2045	1.256	seq_39844_14679	0.015
23.789	5.077	2046	1.323	seq_39844_14675	0.023
20.766	4.645	2045	1.219	seq_39844_14680	0.017
23.031	4.901	2045	1.283	seq_39844_14683	0.02
22.412	4.849	2045	1.288	seq_39844_14682	0.008
22.982	4.918	2046	1.263	seq_39844_14686	0.007
22.004	4.759	2045	1.311	seq_39844_14681	0.012
22.539	4.878	2045	1.417	seq_39844_14685	0.035
22.108	4.725	2045	1.249	seq_39844_14688	0.01
22.11	4.776	2045	1.305	seq_39844_14687	0.014
22.846	4.824	2045	1.296	seq_39844_14684	0.02
21.881	4.862	2045	1.401	seq_39844_14689	0.017
22.85	4.905	2045	1.385	seq_39844_14690	0.028
21.778	4.605	2045	1.316	seq_39844_14691	0.016
22.917	4.951	2045	1.393	seq_39844_14693	0.028
22.317	4.746	2046	1.24	seq_39844_14694	0.023
20.815	4.467	2045	1.286	seq_39844_14692	0.015
22.202	4.739	2046	1.267	seq_39844_14695	0.021
21.714	4.71	2045	1.244	seq_39844_14696	0.012
23.48	5.004	2045	1.335	seq_39844_14698	0.034
21.645	4.602	2045	1.122	seq_39844_14697	0.046
23.067	4.89	2044	1.316	seq_39844_14699	0.016
21.887	4.623	2044	1.271	seq_39844_14700	0.03
22.991	4.948	2045	1.339	seq_39844_14701	0.018
23.008	4.921	2044	1.341	seq_39844_14704	0.04
22.92	4.956	2045	1.371	seq_39844_14705	0.029
18.746	4.148	2044	1.12	seq_39844_14702	0.004
23.459	4.98	2044	1.309	seq_39844_14707	0.019
23.61	4.854	2044	1.314	seq_39844_14703	0.022
24.555	5.263	2044	1.369	seq_39844_14706	0.036
23.337	5.056	2045	1.316	seq_39844_14708	0.02
22.25	4.789	2044	1.29	seq_39844_14709	0.014
23.195	4.917	2045	1.407	seq_39844_14711	0.032
20.517	4.484	2045	1.161	seq_39844_14710	0.006
25.619	5.205	2045	1.533	seq_39844_14713	0.051
22.346	4.711	2045	1.293	seq_39844_14712	0.019
22.27	4.794	2044	1.252	seq_39844_14716	0.025
23.061	4.993	2045	1.353	seq_39844_14714	0.017
22.405	4.815	2044	1.257	seq_39844_14717	0.018
22.04	4.599	2044	1.361	seq_39844_14715	0.025
22.021	4.749	2043	1.258	seq_39844_14718	0.011
21.555	4.684	2043	1.27	seq_39844_14719	0.014
22.016	4.737	2043	1.276	seq_39844_14720	0.016
23.119	4.962	2043	1.369	seq_39844_14722	0.028
21.893	4.795	2044	1.367	seq_39844_14724	0.016
20.938	4.486	2043	1.235	seq_39844_14721	0.011
26.431	5.336	2043	1.276	seq_39844_14723	0.004
22.252	4.873	2043	1.262	seq_39844_14725	0.013
21.815	4.684	2043	1.289	seq_39844_14728	0.015
21.721	4.674	2043	1.282	seq_39844_14727	0.016
23.274	5.012	2043	1.35	seq_39844_14726	0.02
21.927	4.753	2043	1.311	seq_39844_14729	0.011
21.96	4.709	2043	1.209	seq_39844_14730	0.016
23.591	5.152	2043	1.317	seq_39844_14731	0.031
23.58	4.974	2042	1.314	seq_39844_14734	0.033
22.183	4.766	2043	1.217	seq_39844_14735	0.005
24.135	5.124	2042	1.357	seq_39844_14736	0.042
22.945	4.903	2042	1.298	seq_39844_14732	0.013
22.375	4.804	2042	1.331	seq_39844_14733	0.008
22.216	4.686	2042	1.277	seq_39844_14737	0.022
20.225	4.585	2043	1.165	seq_39844_14738	0.001
24.204	5.169	2042	1.371	seq_39844_14740	0.026
20.771	4.54	2042	1.361	seq_39844_14742	0.024
23.323	4.96	2042	1.393	seq_39844_14741	0.033
22.637	4.926	2043	1.347	seq_39844_14745	0.021
21.806	4.715	2043	1.275	seq_39844_14739	0.008
22.661	4.908	2043	1.367	seq_39844_14746	0.025
22.761	4.806	2042	1.287	seq_39844_14744	0.047
23.4	4.921	2042	1.31	seq_39844_14743	0.023
22.554	4.748	2043	1.319	seq_39844_14747	0.019
21.359	4.735	2042	1.344	seq_39844_14748	0.02
22.364	4.651	2042	1.201	seq_39844_14749	0.024
20.268	4.468	2043	1.169	seq_39844_14750	0.009
20.975	4.474	2042	1.181	seq_39844_14752	0.015
19.721	4.448	2042	1.138	seq_39844_14751	0.004
22.709	4.866	2041	1.346	seq_39844_14755	0.035
23.045	4.89	2041	1.344	seq_39844_14753	0.039
23.235	5.027	2042	1.347	seq_39844_14754	0.022
22.5	4.89	2041	1.362	seq_39844_14756	0.028
22.249	4.784	2042	1.305	seq_39844_14757	0.014
24.446	5.125	2041	1.395	seq_39844_14758	0.033
22.567	4.817	2041	1.261	seq_39844_14760	0.008
22.233	4.82	2041	1.251	seq_39844_14759	0.004
22.423	5.006	2041	1.319	seq_39844_14762	0.015
22.973	4.933	2042	1.334	seq_39844_14761	0.021
22.045	4.728	2042	1.226	seq_39844_14763	0.024
23.758	4.981	2041	1.239	seq_39844_14764	0.027
21.183	4.541	2041	1.181	seq_39844_14765	0.035
22.194	4.689	2042	1.257	seq_39844_14767	0.019
22.894	4.805	2041	1.347	seq_39844_14766	0.088
22.059	4.745	2042	1.282	seq_39844_14770	0.02
23.548	4.951	2041	1.312	seq_39844_14768	0.019
22.648	4.979	2042	1.379	seq_39844_14769	0.015
23.507	5.001	2041	1.298	seq_39844_14771	0.008
24.27	4.986	2041	1.309	seq_39844_14772	0.023
22.879	4.881	2040	1.295	seq_39844_14773	0.018
22.141	4.718	2040	1.238	seq_39844_14775	0.006
23.437	4.984	2041	1.313	seq_39844_14774	0.018
22.523	4.685	2040	1.305	seq_39844_14779	0.02
23.339	5.038	2041	1.346	seq_39844_14776	0.021
23.162	5.025	2040	1.386	seq_39844_14780	0.034
22.416	4.768	2040	1.253	seq_39844_14781	0.035
22.026	4.711	2040	1.262	seq_39844_14777	0.011
23.432	4.992	2040	1.324	seq_39844_14778	0.017
24.024	5.118	2040	1.366	seq_39844_14782	0.021
22.417	4.641	2041	1.289	seq_39844_14784	0.02
22.172	4.972	2040	1.311	seq_39844_14786	0.017
22.239	4.7	2040	1.224	seq_39844_14787	0.01
21.859	4.698	2040	1.279	seq_39844_14783	0.012
23.991	5.141	2040	1.359	seq_39844_14785	0.034
23.008	4.981	2040	1.368	seq_39844_14790	0.028
21.029	4.518	2041	1.25	seq_39844_14788	0.009
23.184	4.904	2040	1.344	seq_39844_14789	0.017
23.375	4.946	2040	1.314	seq_39844_14791	0.019
20.855	4.442	2040	1.212	seq_39844_14792	0.014
24.348	5.19	2040	1.391	seq_39844_14795	0.021
23.195	4.994	2040	1.336	seq_39844_14796	0.025
18.967	4.174	2040	1.119	seq_39844_14793	0.008
22.988	4.979	2040	1.371	seq_39844_14797	0.025
22.613	4.798	2040	1.279	seq_39844_14794	0.037
22.007	4.685	2040	1.267	seq_39844_14799	0.016
25.172	5.357	2039	1.359	seq_39844_14798	0.012
22.293	4.794	2040	1.175	seq_39844_14800	0.019
22.303	4.805	2040	1.254	seq_39844_14801	0.013
22.47	4.897	2039	1.487	seq_39844_14804	0.027
24.442	5.189	2039	1.35	seq_39844_14802	0.023
21.698	4.676	2040	1.265	seq_39844_14806	0.013
22.998	4.889	2039	1.343	seq_39844_14803	0.039
22.849	4.767	2039	1.244	seq_39844_14808	0.019
23.197	4.902	2040	1.342	seq_39844_14805	0.022
22.319	4.777	2039	1.323	seq_39844_14807	0.01
22.82	4.824	2039	1.194	seq_39844_14809	0.025
23.742	5.094	2040	1.345	seq_39844_14810	0.01
23.64	5.004	2039	1.453	seq_39844_14811	0.019
23.99	5.091	2040	1.318	seq_39844_14812	0.009
20.269	4.395	2039	1.261	seq_39844_14814	0.007
20.242	4.384	2039	1.201	seq_39844_14813	0.005
23.039	4.929	2038	1.318	seq_39844_14817	0.016
23.496	4.966	2039	1.306	seq_39844_14818	0.02
21.284	4.697	2038	1.212	seq_39844_14815	0.008
24.145	5.093	2039	1.332	seq_39844_14820	0.012
24.605	5.218	2038	1.346	seq_39844_14816	0.043
23.504	4.982	2039	1.366	seq_39844_14821	0.012
22.057	4.741	2039	1.25	seq_39844_14822	0.003
22.449	4.801	2038	1.243	seq_39844_14824	0.015
23.199	4.823	2038	1.304	seq_39844_14826	0.021
23.166	5.025	2039	1.366	seq_39844_14819	0.028
23.414	4.962	2039	1.269	seq_39844_14825	0.019
20.447	4.52	2038	1.246	seq_39844_14827	0.01
22.231	4.708	2038	1.373	seq_39844_14828	0.023
18.885	4.175	2039	1.101	seq_39844_14823	0.006
22.062	4.7	2038	1.338	seq_39844_14830	0.019
24.046	5.14	2038	1.354	seq_39844_14829	0.026
22.13	4.733	2037	1.336	seq_39844_14831	0.014
23.162	4.785	2038	1.316	seq_39844_14832	0.004
21.578	4.664	2037	1.297	seq_39844_14835	0.015
23.697	5.074	2038	1.339	seq_39844_14833	0.026
22.984	4.943	2038	1.36	seq_39844_14836	0.02
23.126	4.943	2037	1.434	seq_39844_14834	0.025
23.442	4.978	2038	1.325	seq_39844_14839	0.041
20.87	4.606	2037	1.325	seq_39844_14840	0.016
23.302	4.902	2038	1.443	seq_39844_14838	0.041
21.897	4.725	2037	1.308	seq_39844_14837	0.011
22.72	4.867	2037	1.348	seq_39844_14841	0.039
22.934	4.853	2037	1.244	seq_39844_14843	0.024
22.452	4.645	2038	1.279	seq_39844_14842	0.026
23.348	4.976	2037	1.438	seq_39844_14845	0.021
21.9	4.713	2037	1.297	seq_39844_14846	0.015
23.284	4.844	2037	1.304	seq_39844_14844	0.015
24.227	5.15	2037	1.352	seq_39844_14848	0.019
22.215	4.687	2037	1.263	seq_39844_14847	0.017
19.78	4.363	2037	1.103	seq_39844_14849	0.027
21.966	4.711	2036	1.236	seq_39844_14850	0.013
22.738	4.961	2036	1.376	seq_39844_14852	0.021
21.736	4.833	2037	1.382	seq_39844_14853	0.016
22.015	4.817	2037	1.183	seq_39844_14851	0.015
22.337	4.711	2037	1.238	seq_39844_14854	0.009
24.492	5.232	2037	1.286	seq_39844_14855	0.009
25.421	5.299	2036	1.32	seq_39844_14860	0.023
22.519	4.797	2036	1.32	seq_39844_14861	0.016
24.378	5.171	2036	1.385	seq_39844_14857	0.022
24.582	5.246	2036	1.362	seq_39844_14859	0.038
22.192	4.805	2037	1.288	seq_39844_14862	0.008
22.514	4.806	2037	1.289	seq_39844_14856	0.007
21.951	4.817	2036	1.275	seq_39844_14858	0.027
23.554	5.048	2036	1.331	seq_39844_14863	0.016
22.442	4.746	2037	1.298	seq_39844_14865	0.027
22.756	4.833	2037	1.246	seq_39844_14867	0.004
20.204	4.367	2036	1.216	seq_39844_14866	0.011
23.572	5.005	2036	1.289	seq_39844_14868	0.021
23.656	5.072	2037	1.328	seq_39844_14864	0.015
22.006	4.739	2036	1.308	seq_39844_14869	0.014
21.666	4.656	2036	1.261	seq_39844_14870	0.026
22.751	4.809	2036	1.298	seq_39844_14871	0.023
20.489	4.517	2037	1.278	seq_39844_14872	0.004
22.748	4.768	2036	1.297	seq_39844_14874	0.036
22.074	4.75	2035	1.395	seq_39844_14875	0.039
24.26	5.2	2035	1.347	seq_39844_14876	0.023
20.327	4.433	2035	1.231	seq_39844_14873	0.002
22.127	4.677	2035	1.306	seq_39844_14877	0.012
23.262	4.971	2035	1.325	seq_39844_14878	0.013
24.254	5.114	2035	1.407	seq_39844_14881	0.037
25.262	5.239	2036	1.676	seq_39844_14880	0.04
22.368	4.775	2035	1.282	seq_39844_14883	0.014
24.068	4.891	2036	1.296	seq_39844_14884	0.068
22.967	5.0	2035	1.343	seq_39844_14882	0.018
22.77	4.835	2036	1.31	seq_39844_14879	0.041
21.826	4.704	2034	1.294	seq_39844_14889	0.015
22.167	4.752	2035	1.315	seq_39844_14890	0.012
23.839	5.078	2035	1.397	seq_39844_14887	0.034
23.326	4.967	2034	1.307	seq_39844_14891	0.023
23.511	4.997	2035	1.23	seq_39844_14888	0.025
23.393	4.861	2035	1.197	seq_39844_14885	0.033
20.891	4.65	2036	1.162	seq_39844_14886	0.004
21.762	4.587	2034	1.219	seq_39844_14892	0.033
22.784	4.773	2035	1.331	seq_39844_14893	0.025
22.299	4.745	2034	1.332	seq_39844_14894	0.036
21.929	4.707	2034	1.291	seq_39844_14895	0.014
